"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"1346",1346,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,1.079,FALSE,TRUE,"x"
"1347",1347,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,0.746,FALSE,TRUE,"x"
"1348",1348,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,2.476,FALSE,FALSE,"m"
"1349",1349,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",12,TRUE,1.743,FALSE,FALSE,"m"
"1350",1350,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,1.379,FALSE,FALSE,"m"
"1351",1351,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,1.314,FALSE,FALSE,"m"
"1352",1352,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,1.959,FALSE,TRUE,"x"
"1353",1353,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,2.674,FALSE,FALSE,"m"
"1354",1354,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",12,TRUE,1.428,FALSE,TRUE,"x"
"1355",1355,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,3.372,FALSE,FALSE,"m"
"1356",1356,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",12,TRUE,1.144,FALSE,TRUE,"x"
"1357",1357,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,0.729,FALSE,TRUE,"x"
"1358",1358,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,1.695,FALSE,FALSE,"m"
"1359",1359,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,1.808,FALSE,TRUE,"x"
"1360",1360,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,TRUE,1.762,FALSE,FALSE,"m"
"1361",1361,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",12,TRUE,2.512,FALSE,FALSE,"m"
"1362",1362,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,2.275,FALSE,TRUE,"x"
"1363",1363,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",18,TRUE,0.943,FALSE,TRUE,"x"
"1364",1364,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",6,FALSE,1.579,FALSE,TRUE,"m"
"1365",1365,"8f65ae30",25,"R","Female","Phone present","1st","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.06.116",12,TRUE,2.361,FALSE,TRUE,"x"
"1366",1366,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",NA,NA,NA,NA,NA,""
"1367",1367,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.306,FALSE,TRUE,"x"
"1368",1368,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,1.471,FALSE,TRUE,"x"
"1369",1369,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.266,FALSE,FALSE,"m"
"1370",1370,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,3.431,FALSE,FALSE,"m"
"1371",1371,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,0.79,FALSE,TRUE,"x"
"1372",1372,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,2.243,FALSE,FALSE,"m"
"1373",1373,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,FALSE,0,TRUE,TRUE,""
"1374",1374,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,3.119,FALSE,TRUE,"x"
"1375",1375,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.523,FALSE,FALSE,"m"
"1376",1376,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,1.225,FALSE,TRUE,"x"
"1377",1377,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.706,FALSE,TRUE,"x"
"1378",1378,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.459,FALSE,FALSE,"m"
"1379",1379,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.175,FALSE,TRUE,"x"
"1380",1380,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.454,FALSE,FALSE,"m"
"1381",1381,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,FALSE,0,TRUE,FALSE,""
"1382",1382,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,FALSE,0,TRUE,FALSE,""
"1383",1383,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.686,FALSE,FALSE,"m"
"1384",1384,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.67,FALSE,FALSE,"m"
"1385",1385,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.47,FALSE,FALSE,"m"
"1386",1386,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,1.421,FALSE,TRUE,"x"
"1387",1387,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.401,FALSE,TRUE,"x"
"1388",1388,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.258,FALSE,TRUE,"x"
"1389",1389,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,1.563,FALSE,TRUE,"x"
"1390",1390,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.995,FALSE,FALSE,"m"
"1391",1391,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.488,FALSE,FALSE,"m"
"1392",1392,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,2.49,FALSE,TRUE,"x"
"1393",1393,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,3.112,FALSE,FALSE,"m"
"1394",1394,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.448,FALSE,FALSE,"m"
"1395",1395,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.41,FALSE,FALSE,"m"
"1396",1396,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,3.002,FALSE,FALSE,"m"
"1397",1397,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.201,FALSE,FALSE,"m"
"1398",1398,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,3.125,FALSE,FALSE,"m"
"1399",1399,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,1.803,FALSE,TRUE,"x"
"1400",1400,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,0.699,FALSE,TRUE,"x"
"1401",1401,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.308,FALSE,TRUE,"x"
"1402",1402,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,1.101,FALSE,TRUE,"x"
"1403",1403,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,0.982,FALSE,TRUE,"x"
"1404",1404,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,0.904,FALSE,TRUE,"x"
"1405",1405,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.276,FALSE,FALSE,"m"
"1406",1406,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",6,TRUE,1.567,FALSE,FALSE,"m"
"1407",1407,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,1.038,FALSE,TRUE,"x"
"1408",1408,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",12,TRUE,2.707,FALSE,FALSE,"m"
"1409",1409,"07a9d14b",22,"R","Female","Phone present","1st","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_11h57.28.232",18,TRUE,2.879,FALSE,FALSE,"m"
